Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
,534.0,,,,,
,980.0,,,,,
,1100.0,,,,,
,1600.0,,,,,
,1100.0,,,,,
,2800.0,,,,,
,2400.0,,,,,
,1300.0,,,,,
,1100.0,,,,,
,1500.0,,,,,
,1200.0,,,,,
,3400.0,,,,,
,1000.0,,,,,
,5200.0,,,,,
,14400.0,,,,,
,1100.0,,,,,
,1600.0,,,,,
,1800.0,,,,,
,531.0,,,,,
,6300.0,,,,,
,691.0,,,,,
,1600.0,,,,,
,1200.0,,,,,
,3400.0,,,,,
,649.0,,,,,
,3600.0,,,,,
,2300.0,,,,,
,2200.0,,,,,
,,1500.0,,,,
,,1400.0,,,,
,,651.0,,,,
,,853.0,,,,
,,1500.0,,,,
,,436.0,,,,
,,469.0,,,,
,,3000.0,,,,
,,1800.0,,,,
,,10300.0,,,,
,,1300.0,,,,
,,659.0,,,,
,,839.0,,,,
,,2100.0,,,,
,,2700.0,,,,
,,1200.0,,,,
,,3400.0,,,,
,,1100.0,,,,
,,2400.0,,,,
,,1600.0,,,,
,,1100.0,,,,
,,1800.0,,,,
,,7900.0,,,,
,,990.0,,,,
,,1200.0,,,,
,,998.0,,,,
,,636.0,,,,
,,1500.0,,,,
,,1600.0,,,,
,,2700.0,,,,
,,1300.0,,,,
,,2600.0,,,,
,,707.0,,,,
,,1200.0,,,,
,,2000.0,,,,
,,2400.0,,,,
,,1200.0,,,,
,,1700.0,,,,
,,1300.0,,,,
,,373.0,,,,
,,935.0,,,,
,,11900.0,,,,
,,745.0,,,,
,,1400.0,,,,
,,984.0,,,,
,,912.0,,,,
,,740.0,,,,
,,1000.0,,,,
,,1600.0,,,,
,,2300.0,,,,
,,867.0,,,,
,,1300.0,,,,
,,4300.0,,,,
,,1500.0,,,,
,,3400.0,,,,
,,1700.0,,,,
,,2000.0,,,,
,,2400.0,,,,
,,2300.0,,,,
,,758.0,,,,
,,412.0,,,,
,,909.0,,,,
,,1200.0,,,,
,,69100.0,,,,
,,2500.0,,,,
,,428.0,,,,
,,1200.0,,,,
,,884.0,,,,
,,1500.0,,,,
,,511.0,,,,
,,1800.0,,,,
,,3500.0,,,,
,,1500.0,,,,
,,435.0,,,,
,,646.0,,,,
,,1800.0,,,,
,,2400.0,,,,
,,4500.0,,,,
,,2300.0,,,,
,,866.0,,,,
,,5100.0,,,,
,,949.0,,,,
,,849.0,,,,
,,,1800.0,,,
,,,16800.0,,,
,,,478.0,,,
,,,1800.0,,,
,,,1500.0,,,
,,,1800.0,,,
,,,1000.0,,,
,,,1600.0,,,
,,,2200.0,,,
,,,1100.0,,,
,,,998.0,,,
,,,386.0,,,
,,,1500.0,,,
,,,2400.0,,,
,,,4100.0,,,
,,,440.0,,,
,,,3700.0,,,
,,,857.0,,,
,,,593.0,,,
,,,3200.0,,,
,,,1000.0,,,
,,,2800.0,,,
,,,849.0,,,
,,,1100.0,,,
,,,1700.0,,,
,,,340.0,,,
,,,1300.0,,,
,,,907.0,,,
,,,687.0,,,
,,,1900.0,,,
,,,1100.0,,,
,,,422.0,,,
,,,2100.0,,,
,,,1000.0,,,
,,,886.0,,,
,,,1900.0,,,
,,,2700.0,,,
,,,1100.0,,,
,,,1800.0,,,
,,,3000.0,,,
,,,397.0,,,
,,,380.0,,,
,,,1700.0,,,
,,,2100.0,,,
,,,1700.0,,,
,,,1000.0,,,
,,,693.0,,,
,,,1100.0,,,
,,,3100.0,,,
,,,1800.0,,,
,,,3100.0,,,
,,,3500.0,,,
,,,2000.0,,,
,,,2300.0,,,
,,,1600.0,,,
,,,2500.0,,,
,,,1200.0,,,
,,,2100.0,,,
,,,3500.0,,,
,,,6700.0,,,
,,,919.0,,,
,,,488.0,,,
,,,790.0,,,
,,,1000.0,,,
,,,853.0,,,
,,,16500.0,,,
,,,1400.0,,,
,,,825.0,,,
,,,1000.0,,,
,,,657.0,,,
,,,594.0,,,
,,,676.0,,,
,,,991.0,,,
,,,,1100.0,,
,,,,1100.0,,
,,,,444.0,,
,,,,1100.0,,
,,,,2800.0,,
,,,,3800.0,,
,,,,2100.0,,
,,,,728.0,,
,,,,828.0,,
,,,,1600.0,,
,,,,16500.0,,
,,,,1600.0,,
,,,,3400.0,,
,,,,1400.0,,
,,,,807.0,,
,,,,4300.0,,
,,,,1500.0,,
,,,,326.0,,
,,,,1200.0,,
,,,,7000.0,,
,,,,606.0,,
,,,,683.0,,
,,,,1300.0,,
,,,,1200.0,,
,,,,40100.0,,
,,,,3900.0,,
,,,,1200.0,,
,,,,1200.0,,
,,,,1500.0,,
,,,,3400.0,,
,,,,2400.0,,
,,,,518.0,,
,,,,3400.0,,
,,,,460.0,,
,,,,1100.0,,
,,,,1900.0,,
,,,,1600.0,,
,,,,835.0,,
,,,,1700.0,,
,,,,900.0,,
,,,,1200.0,,
,,,,676.0,,
,,,,681.0,,
,,,,5400.0,,
,,,,1900.0,,
,,,,4400.0,,
,,,,1700.0,,
,,,,1800.0,,
,,,,4400.0,,
,,,,832.0,,
,,,,4200.0,,
,,,,1000.0,,
,,,,546.0,,
,,,,17300.0,,
,,,,2400.0,,
,,,,1500.0,,
,,,,765.0,,
,,,,12900.0,,
,,,,805.0,,
,,,,,3200.0,
,,,,,2000.0,
,,,,,3400.0,
,,,,,2300.0,
,,,,,4100.0,
,,,,,2500.0,
,,,,,1600.0,
,,,,,1400.0,
,,,,,2000.0,
,,,,,4500.0,
,,,,,3300.0,
,,,,,2700.0,
,,,,,3100.0,
,,,,,1100.0,
,,,,,1700.0,
,,,,,7400.0,
,,,,,1300.0,
,,,,,,697.0
,,,,,,1300.0
,,,,,,1200.0
,,,,,,1200.0
,,,,,,1100.0
,,,,,,1100.0
,,,,,,2100.0
,,,,,,649.0
,,,,,,681.0
,,,,,,1100.0
,,,,,,1300.0
,,,,,,1300.0
,,,,,,655.0
,,,,,,1600.0
,,,,,,2000.0
,,,,,,5100.0
,,,,,,5500.0
,,,,,,9700.0
,,,,,,786.0
,,,,,,1900.0
,,,,,,8900.0
,,,,,,1500.0
,,,,,,2000.0
,,,,,,536.0
,,,,,,550.0
,,,,,,1200.0
,,,,,,4500.0
,,,,,,1600.0
,,,,,,1900.0
,,,,,,2500.0
,,,,,,498.0
,,,,,,10900.0
,,,,,,1700.0
,,,,,,1500.0
,,,,,,820.0
,,,,,,1300.0
,,,,,,2000.0
,,,,,,900.0
,,,,,,1100.0
,,,,,,1800.0
,,,,,,4000.0
,,,,,,1600.0
,,,,,,2100.0
992.0,,,,,,
886.0,,,,,,
1200.0,,,,,,
623.0,,,,,,
760.0,,,,,,
963.0,,,,,,
710.0,,,,,,
1900.0,,,,,,
1300.0,,,,,,
2000.0,,,,,,
2500.0,,,,,,
9200.0,,,,,,
2100.0,,,,,,
874.0,,,,,,
2100.0,,,,,,
1100.0,,,,,,
1700.0,,,,,,
2300.0,,,,,,
2600.0,,,,,,
4200.0,,,,,,
644.0,,,,,,
909.0,,,,,,
3900.0,,,,,,
1300.0,,,,,,
7400.0,,,,,,
3300.0,,,,,,
1700.0,,,,,,
3400.0,,,,,,
1200.0,,,,,,
1400.0,,,,,,
916.0,,,,,,
4100.0,,,,,,
912.0,,,,,,
691.0,,,,,,
601.0,,,,,,
933.0,,,,,,
1200.0,,,,,,
609.0,,,,,,
1100.0,,,,,,
2200.0,,,,,,
6900.0,,,,,,
4500.0,,,,,,
1900.0,,,,,,
1700.0,,,,,,
742.0,,,,,,
550.0,,,,,,
5800.0,,,,,,
594.0,,,,,,
4800.0,,,,,,
2100.0,,,,,,
2100.0,,,,,,
2100.0,,,,,,
6500.0,,,,,,
2100.0,,,,,,
527.0,,,,,,
2300.0,,,,,,
1600.0,,,,,,
9400.0,,,,,,
4700.0,,,,,,
1100.0,,,,,,
1600.0,,,,,,
3800.0,,,,,,
3900.0,,,,,,
1300.0,,,,,,
1400.0,,,,,,
1500.0,,,,,,
1300.0,,,,,,
3900.0,,,,,,
,6000.0,,,,,
,2600.0,,,,,
,1200.0,,,,,
,564.0,,,,,
,1500.0,,,,,
,895.0,,,,,
,494.0,,,,,
,496.0,,,,,
,2400.0,,,,,
,1900.0,,,,,
,544.0,,,,,
,1700.0,,,,,
,1600.0,,,,,
,1400.0,,,,,
,1200.0,,,,,
,8700.0,,,,,
,527.0,,,,,
,1800.0,,,,,
,828.0,,,,,
,6000.0,,,,,
,1100.0,,,,,
,2400.0,,,,,
,1100.0,,,,,
,3300.0,,,,,
,401.0,,,,,
,456.0,,,,,
,3300.0,,,,,
,2800.0,,,,,
,4200.0,,,,,
,2300.0,,,,,
,2500.0,,,,,
,583.0,,,,,
,2100.0,,,,,
,482.0,,,,,
,857.0,,,,,
,2000.0,,,,,
,4600.0,,,,,
,1100.0,,,,,
,571.0,,,,,
,419.0,,,,,
,7100.0,,,,,
,4300.0,,,,,
,2100.0,,,,,
,2200.0,,,,,
,1100.0,,,,,
,4300.0,,,,,
,914.0,,,,,
,1300.0,,,,,
,1700.0,,,,,
,1500.0,,,,,
,1800.0,,,,,
,2500.0,,,,,
,1500.0,,,,,
,1300.0,,,,,
,1900.0,,,,,
,2000.0,,,,,
,502.0,,,,,
,823.0,,,,,
,8200.0,,,,,
,761.0,,,,,
,1700.0,,,,,
,1500.0,,,,,
,889.0,,,,,
,701.0,,,,,
,1600.0,,,,,
,1800.0,,,,,
,529.0,,,,,
,821.0,,,,,
,9100.0,,,,,
,1300.0,,,,,
,1800.0,,,,,
,954.0,,,,,
,3600.0,,,,,
,1200.0,,,,,
,696.0,,,,,
,1700.0,,,,,
,1000.0,,,,,
,2000.0,,,,,
,1300.0,,,,,
,831.0,,,,,
,318.0,,,,,
,,2000.0,,,,
,,3900.0,,,,
,,8300.0,,,,
,,1500.0,,,,
,,1400.0,,,,
,,757.0,,,,
,,1000.0,,,,
,,1500.0,,,,
,,1200.0,,,,
,,1700.0,,,,
,,795.0,,,,
,,712.0,,,,
,,1200.0,,,,
,,4200.0,,,,
,,2800.0,,,,
,,1600.0,,,,
,,2600.0,,,,
,,1700.0,,,,
,,18100.0,,,,
,,504.0,,,,
,,475.0,,,,
,,2100.0,,,,
,,1700.0,,,,
,,956.0,,,,
,,399.0,,,,
,,3400.0,,,,
,,2400.0,,,,
,,1300.0,,,,
,,1900.0,,,,
,,1600.0,,,,
,,1100.0,,,,
,,1000.0,,,,
,,2300.0,,,,
,,2800.0,,,,
,,3200.0,,,,
,,1600.0,,,,
,,4400.0,,,,
,,8500.0,,,,
,,2600.0,,,,
,,710.0,,,,
,,348.0,,,,
,,1000.0,,,,
,,6500.0,,,,
,,6900.0,,,,
,,1000.0,,,,
,,766.0,,,,
,,797.0,,,,
,,1100.0,,,,
,,992.0,,,,
,,3900.0,,,,
,,1900.0,,,,
,,2100.0,,,,
,,759.0,,,,
,,2000.0,,,,
,,1400.0,,,,
,,2200.0,,,,
,,10700.0,,,,
,,3400.0,,,,
,,1400.0,,,,
,,4700.0,,,,
,,742.0,,,,
,,7700.0,,,,
,,1300.0,,,,
,,4500.0,,,,
,,2700.0,,,,
,,3200.0,,,,
,,1900.0,,,,
,,1400.0,,,,
,,2900.0,,,,
,,,1100.0,,,
,,,13900.0,,,
,,,14400.0,,,
,,,1600.0,,,
,,,850.0,,,
,,,1800.0,,,
,,,1400.0,,,
,,,1000.0,,,
,,,3100.0,,,
,,,1100.0,,,
,,,5300.0,,,
,,,710.0,,,
,,,1700.0,,,
,,,18400.0,,,
,,,2100.0,,,
,,,1200.0,,,
,,,855.0,,,
,,,2000.0,,,
,,,4800.0,,,
,,,4400.0,,,
,,,3400.0,,,
,,,643.0,,,
,,,1600.0,,,
,,,1500.0,,,
,,,11000.0,,,
,,,1000.0,,,
,,,881.0,,,
,,,2400.0,,,
,,,635.0,,,
,,,1300.0,,,
,,,574.0,,,
,,,1700.0,,,
,,,1300.0,,,
,,,7000.0,,,
,,,983.0,,,
,,,544.0,,,
,,,1400.0,,,
,,,957.0,,,
,,,366.0,,,
,,,2500.0,,,
,,,2500.0,,,
,,,434.0,,,
,,,1400.0,,,
,,,1400.0,,,
,,,632.0,,,
,,,886.0,,,
,,,2300.0,,,
,,,303.0,,,
,,,790.0,,,
,,,3200.0,,,
,,,3300.0,,,
,,,951.0,,,
,,,1200.0,,,
,,,827.0,,,
,,,2200.0,,,
,,,424.0,,,
,,,356.0,,,
,,,919.0,,,
,,,4300.0,,,
,,,2300.0,,,
,,,41600.0,,,
,,,30400.0,,,
,,,2200.0,,,
,,,2700.0,,,
,,,2800.0,,,
,,,3900.0,,,
,,,984.0,,,
,,,1400.0,,,
,,,1100.0,,,
,,,1500.0,,,
,,,967.0,,,
,,,989.0,,,
,,,,1100.0,,
,,,,3500.0,,
,,,,523.0,,
,,,,6600.0,,
,,,,2100.0,,
,,,,1300.0,,
,,,,4900.0,,
,,,,3600.0,,
,,,,1600.0,,
,,,,2000.0,,
,,,,1600.0,,
,,,,654.0,,
,,,,1300.0,,
,,,,3800.0,,
,,,,1800.0,,
,,,,2300.0,,
,,,,1500.0,,
,,,,1100.0,,
,,,,2000.0,,
,,,,1400.0,,
,,,,589.0,,
,,,,430.0,,
,,,,4500.0,,
,,,,4600.0,,
,,,,633.0,,
,,,,2100.0,,
,,,,4000.0,,
,,,,1500.0,,
,,,,1300.0,,
,,,,1100.0,,
,,,,655.0,,
,,,,2600.0,,
,,,,589.0,,
,,,,1100.0,,
,,,,6600.0,,
,,,,790.0,,
,,,,1100.0,,
,,,,1500.0,,
,,,,773.0,,
,,,,642.0,,
,,,,3200.0,,
,,,,3600.0,,
,,,,13600.0,,
,,,,1900.0,,
,,,,1300.0,,
,,,,399.0,,
,,,,2200.0,,
,,,,2600.0,,
,,,,3500.0,,
,,,,7300.0,,
,,,,1600.0,,
,,,,4500.0,,
,,,,1900.0,,
,,,,2600.0,,
,,,,1600.0,,
,,,,4500.0,,
,,,,1400.0,,
,,,,1400.0,,
,,,,533.0,,
,,,,,1400.0,
,,,,,2100.0,
,,,,,5900.0,
,,,,,1800.0,
,,,,,3200.0,
,,,,,1400.0,
,,,,,1400.0,
,,,,,4100.0,
,,,,,2400.0,
,,,,,1200.0,
,,,,,7300.0,
,,,,,3800.0,
,,,,,1800.0,
,,,,,785.0,
,,,,,4500.0,
,,,,,6600.0,
,,,,,1200.0,
,,,,,5200.0,
,,,,,1300.0,
,,,,,5400.0,
,,,,,10800.0,
,,,,,7600.0,
,,,,,1900.0,
,,,,,,898.0
,,,,,,12300.0
,,,,,,2600.0
,,,,,,1200.0
,,,,,,2900.0
,,,,,,2600.0
,,,,,,6800.0
,,,,,,1400.0
,,,,,,1900.0
,,,,,,1000.0
,,,,,,5500.0
,,,,,,16600.0
,,,,,,6100.0
,,,,,,1800.0
,,,,,,1700.0
,,,,,,2900.0
,,,,,,1500.0
,,,,,,3700.0
,,,,,,1500.0
,,,,,,2200.0
,,,,,,3000.0
,,,,,,3700.0
,,,,,,851.0
,,,,,,902.0
,,,,,,991.0
,,,,,,2200.0
,,,,,,2800.0
,,,,,,825.0
1100.0,,,,,,
736.0,,,,,,
4200.0,,,,,,
2900.0,,,,,,
1400.0,,,,,,
2000.0,,,,,,
382.0,,,,,,
1200.0,,,,,,
1200.0,,,,,,
2200.0,,,,,,
1000.0,,,,,,
13000.0,,,,,,
1200.0,,,,,,
1000.0,,,,,,
3700.0,,,,,,
1700.0,,,,,,
1500.0,,,,,,
2100.0,,,,,,
2100.0,,,,,,
9300.0,,,,,,
1800.0,,,,,,
1200.0,,,,,,
6400.0,,,,,,
1500.0,,,,,,
1000.0,,,,,,
979.0,,,,,,
1700.0,,,,,,
1300.0,,,,,,
1300.0,,,,,,
12800.0,,,,,,
720.0,,,,,,
640.0,,,,,,
1800.0,,,,,,
27400.0,,,,,,
2100.0,,,,,,
11900.0,,,,,,
1100.0,,,,,,
1700.0,,,,,,
1400.0,,,,,,
658.0,,,,,,
484.0,,,,,,
1300.0,,,,,,
3200.0,,,,,,
1200.0,,,,,,
946.0,,,,,,
737.0,,,,,,
3800.0,,,,,,
1400.0,,,,,,
1900.0,,,,,,
1000.0,,,,,,
1100.0,,,,,,
5800.0,,,,,,
1200.0,,,,,,
6100.0,,,,,,
2800.0,,,,,,
1200.0,,,,,,
1500.0,,,,,,
811.0,,,,,,
463.0,,,,,,
2000.0,,,,,,
791.0,,,,,,
1100.0,,,,,,
13500.0,,,,,,
572.0,,,,,,
9700.0,,,,,,
1400.0,,,,,,
2100.0,,,,,,
726.0,,,,,,
1200.0,,,,,,
1000.0,,,,,,
992.0,,,,,,
768.0,,,,,,
1400.0,,,,,,
,4800.0,,,,,
,1000.0,,,,,
,3300.0,,,,,
,717.0,,,,,
,1500.0,,,,,
,3400.0,,,,,
,1800.0,,,,,
,589.0,,,,,
,5300.0,,,,,
,1100.0,,,,,
,419.0,,,,,
,700.0,,,,,
,983.0,,,,,
,522.0,,,,,
,671.0,,,,,
,2700.0,,,,,
,1000.0,,,,,
,1100.0,,,,,
,1000.0,,,,,
,505.0,,,,,
,676.0,,,,,
,3200.0,,,,,
,914.0,,,,,
,1800.0,,,,,
,1700.0,,,,,
,949.0,,,,,
,597.0,,,,,
,1300.0,,,,,
,1700.0,,,,,
,1500.0,,,,,
,16600.0,,,,,
,515.0,,,,,
,744.0,,,,,
,2400.0,,,,,
,412.0,,,,,
,762.0,,,,,
,696.0,,,,,
,843.0,,,,,
,626.0,,,,,
,1800.0,,,,,
,596.0,,,,,
,1200.0,,,,,
,402.0,,,,,
,1700.0,,,,,
,18100.0,,,,,
,1800.0,,,,,
,8200.0,,,,,
,426.0,,,,,
,1100.0,,,,,
,915.0,,,,,
,1100.0,,,,,
,1700.0,,,,,
,1100.0,,,,,
,855.0,,,,,
,624.0,,,,,
,492.0,,,,,
,556.0,,,,,
,2300.0,,,,,
,1700.0,,,,,
,741.0,,,,,
,626.0,,,,,
,538.0,,,,,
,8100.0,,,,,
,2200.0,,,,,
,822.0,,,,,
,1300.0,,,,,
,66900.0,,,,,
,4300.0,,,,,
,3800.0,,,,,
,816.0,,,,,
,596.0,,,,,
,11400.0,,,,,
,2000.0,,,,,
,1600.0,,,,,
,1300.0,,,,,
,869.0,,,,,
,1700.0,,,,,
,612.0,,,,,
,9200.0,,,,,
,4400.0,,,,,
,1200.0,,,,,
,1400.0,,,,,
,,746.0,,,,
,,1000.0,,,,
,,1700.0,,,,
,,2100.0,,,,
,,3300.0,,,,
,,67500.0,,,,
,,3000.0,,,,
,,526.0,,,,
,,15600.0,,,,
,,2200.0,,,,
,,850.0,,,,
,,840.0,,,,
,,8400.0,,,,
,,914.0,,,,
,,1400.0,,,,
,,1200.0,,,,
,,1700.0,,,,
,,7400.0,,,,
,,1600.0,,,,
,,1400.0,,,,
,,2900.0,,,,
,,1700.0,,,,
,,539.0,,,,
,,7200.0,,,,
,,1200.0,,,,
,,858.0,,,,
,,786.0,,,,
,,717.0,,,,
,,1600.0,,,,
,,436.0,,,,
,,3000.0,,,,
,,2000.0,,,,
,,816.0,,,,
,,10300.0,,,,
,,6100.0,,,,
,,477.0,,,,
,,2200.0,,,,
,,2400.0,,,,
,,1000.0,,,,
,,729.0,,,,
,,564.0,,,,
,,736.0,,,,
,,1600.0,,,,
,,4700.0,,,,
,,1700.0,,,,
,,923.0,,,,
,,3000.0,,,,
,,2200.0,,,,
,,2200.0,,,,
,,802.0,,,,
,,889.0,,,,
,,2200.0,,,,
,,1100.0,,,,
,,1800.0,,,,
,,2800.0,,,,
,,15400.0,,,,
,,635.0,,,,
,,2800.0,,,,
,,545.0,,,,
,,989.0,,,,
,,602.0,,,,
,,1400.0,,,,
,,1600.0,,,,
,,3200.0,,,,
,,5100.0,,,,
,,5300.0,,,,
,,398.0,,,,
,,742.0,,,,
,,1400.0,,,,
,,1100.0,,,,
,,1400.0,,,,
,,836.0,,,,
,,678.0,,,,
,,1000.0,,,,
,,1100.0,,,,
,,1200.0,,,,
,,,1900.0,,,
,,,1300.0,,,
,,,2100.0,,,
,,,1100.0,,,
,,,4500.0,,,
,,,1800.0,,,
,,,390.0,,,
,,,1500.0,,,
,,,6500.0,,,
,,,1400.0,,,
,,,2000.0,,,
,,,1700.0,,,
,,,413.0,,,
,,,1400.0,,,
,,,2500.0,,,
,,,7600.0,,,
,,,840.0,,,
,,,1800.0,,,
,,,639.0,,,
,,,3400.0,,,
,,,3200.0,,,
,,,970.0,,,
,,,2200.0,,,
,,,664.0,,,
,,,1800.0,,,
,,,1400.0,,,
,,,1400.0,,,
,,,639.0,,,
,,,717.0,,,
,,,2800.0,,,
,,,3500.0,,,
,,,674.0,,,
,,,807.0,,,
,,,1100.0,,,
,,,822.0,,,
,,,1000.0,,,
,,,774.0,,,
,,,2200.0,,,
,,,1000.0,,,
,,,336.0,,,
,,,2900.0,,,
,,,1200.0,,,
,,,608.0,,,
,,,2300.0,,,
,,,520.0,,,
,,,375.0,,,
,,,880.0,,,
,,,972.0,,,
,,,1000.0,,,
,,,937.0,,,
,,,969.0,,,
,,,2600.0,,,
,,,16800.0,,,
,,,1200.0,,,
,,,694.0,,,
,,,2200.0,,,
,,,9900.0,,,
,,,1500.0,,,
,,,1100.0,,,
,,,725.0,,,
,,,438.0,,,
,,,354.0,,,
,,,1500.0,,,
,,,1100.0,,,
,,,4100.0,,,
,,,1700.0,,,
,,,4700.0,,,
,,,14500.0,,,
,,,8600.0,,,
,,,759.0,,,
,,,4400.0,,,
,,,591.0,,,
,,,4000.0,,,
,,,510.0,,,
,,,6500.0,,,
,,,2000.0,,,
,,,723.0,,,
,,,2500.0,,,
,,,1100.0,,,
,,,4100.0,,,
,,,1600.0,,,
,,,706.0,,,
,,,1000.0,,,
,,,877.0,,,
,,,454.0,,,
,,,,3000.0,,
,,,,1100.0,,
,,,,19200.0,,
,,,,386.0,,
,,,,1900.0,,
,,,,4900.0,,
,,,,472.0,,
,,,,1800.0,,
,,,,4100.0,,
,,,,755.0,,
,,,,4800.0,,
,,,,764.0,,
,,,,1200.0,,
,,,,1200.0,,
,,,,14800.0,,
,,,,5500.0,,
,,,,1400.0,,
,,,,3600.0,,
,,,,4800.0,,
,,,,10500.0,,
,,,,934.0,,
,,,,638.0,,
,,,,2000.0,,
,,,,634.0,,
,,,,1300.0,,
,,,,594.0,,
,,,,11300.0,,
,,,,1500.0,,
,,,,1100.0,,
,,,,623.0,,
,,,,16700.0,,
,,,,2300.0,,
,,,,11100.0,,
,,,,14300.0,,
,,,,7300.0,,
,,,,469.0,,
,,,,859.0,,
,,,,1600.0,,
,,,,4300.0,,
,,,,2000.0,,
,,,,13200.0,,
,,,,827.0,,
,,,,5500.0,,
,,,,1400.0,,
,,,,1500.0,,
,,,,1200.0,,
,,,,1300.0,,
,,,,6000.0,,
,,,,5000.0,,
,,,,1700.0,,
,,,,1700.0,,
,,,,6900.0,,
,,,,1600.0,,
,,,,4600.0,,
,,,,3300.0,,
,,,,1400.0,,
,,,,1000.0,,
,,,,2200.0,,
,,,,1500.0,,
,,,,11700.0,,
,,,,,3200.0,
,,,,,4800.0,
,,,,,2400.0,
,,,,,1300.0,
,,,,,1500.0,
,,,,,16800.0,
,,,,,5500.0,
,,,,,4600.0,
,,,,,25300.0,
,,,,,4000.0,
,,,,,4300.0,
,,,,,6400.0,
,,,,,2400.0,
,,,,,3400.0,
,,,,,3400.0,
,,,,,1600.0,
,,,,,26800.0,
,,,,,5800.0,
,,,,,,933.0
,,,,,,4000.0
,,,,,,2000.0
,,,,,,2200.0
,,,,,,5100.0
,,,,,,1600.0
,,,,,,3000.0
,,,,,,2700.0
,,,,,,19800.0
,,,,,,2100.0
,,,,,,917.0
,,,,,,40400.0
,,,,,,2600.0
,,,,,,1200.0
,,,,,,2300.0
,,,,,,2100.0
,,,,,,1800.0
,,,,,,6400.0
,,,,,,837.0
,,,,,,1400.0
,,,,,,1200.0
,,,,,,962.0
,,,,,,1000.0
,,,,,,3500.0
4900.0,,,,,,
3000.0,,,,,,
1800.0,,,,,,
2200.0,,,,,,
9800.0,,,,,,
1200.0,,,,,,
4600.0,,,,,,
32700.0,,,,,,
1700.0,,,,,,
887.0,,,,,,
7500.0,,,,,,
1600.0,,,,,,
968.0,,,,,,
1900.0,,,,,,
1700.0,,,,,,
2700.0,,,,,,
14700.0,,,,,,
1400.0,,,,,,
1800.0,,,,,,
2000.0,,,,,,
18600.0,,,,,,
23700.0,,,,,,
5700.0,,,,,,
5800.0,,,,,,
1800.0,,,,,,
972.0,,,,,,
2400.0,,,,,,
1600.0,,,,,,
1900.0,,,,,,
,1900.0,,,,,
,42700.0,,,,,
,12300.0,,,,,
,1400.0,,,,,
,1200.0,,,,,
,856.0,,,,,
,1200.0,,,,,
,1700.0,,,,,
,783.0,,,,,
,1800.0,,,,,
,899.0,,,,,
,3200.0,,,,,
,1800.0,,,,,
,1500.0,,,,,
,5500.0,,,,,
,3100.0,,,,,
,1400.0,,,,,
,989.0,,,,,
,1700.0,,,,,
,3700.0,,,,,
,4600.0,,,,,
,1300.0,,,,,
,568.0,,,,,
,2500.0,,,,,
,775.0,,,,,
,727.0,,,,,
,3900.0,,,,,
,2300.0,,,,,
,3000.0,,,,,
,1700.0,,,,,
,2500.0,,,,,
,1600.0,,,,,
,1600.0,,,,,
,1100.0,,,,,
,1800.0,,,,,
,6100.0,,,,,
,407.0,,,,,
,685.0,,,,,
,2700.0,,,,,
,3500.0,,,,,
,1300.0,,,,,
,591.0,,,,,
,656.0,,,,,
,1300.0,,,,,
,5200.0,,,,,
,1800.0,,,,,
,1300.0,,,,,
,1400.0,,,,,
,1900.0,,,,,
,595.0,,,,,
,3800.0,,,,,
,856.0,,,,,
,1600.0,,,,,
,680.0,,,,,
,1900.0,,,,,
,2200.0,,,,,
,1200.0,,,,,
,3400.0,,,,,
,473.0,,,,,
,5100.0,,,,,
,681.0,,,,,
,3500.0,,,,,
,1400.0,,,,,
,2600.0,,,,,
,10800.0,,,,,
,1200.0,,,,,
,1500.0,,,,,
,896.0,,,,,
,1100.0,,,,,
,705.0,,,,,
,1900.0,,,,,
,670.0,,,,,
,,10100.0,,,,
,,2300.0,,,,
,,12500.0,,,,
,,10400.0,,,,
,,1900.0,,,,
,,872.0,,,,
,,858.0,,,,
,,1600.0,,,,
,,2500.0,,,,
,,12000.0,,,,
,,2200.0,,,,
,,726.0,,,,
,,1900.0,,,,
,,557.0,,,,
,,1400.0,,,,
,,2700.0,,,,
,,998.0,,,,
,,8600.0,,,,
,,1600.0,,,,
,,4200.0,,,,
,,1500.0,,,,
,,630.0,,,,
,,1900.0,,,,
,,416.0,,,,
,,578.0,,,,
,,1400.0,,,,
,,1100.0,,,,
,,2600.0,,,,
,,4400.0,,,,
,,2000.0,,,,
,,2500.0,,,,
,,809.0,,,,
,,2000.0,,,,
,,462.0,,,,
,,20000.0,,,,
,,5100.0,,,,
,,3100.0,,,,
,,756.0,,,,
,,2400.0,,,,
,,786.0,,,,
,,6600.0,,,,
,,991.0,,,,
,,639.0,,,,
,,1700.0,,,,
,,670.0,,,,
,,451.0,,,,
,,795.0,,,,
,,726.0,,,,
,,2600.0,,,,
,,939.0,,,,
,,7400.0,,,,
,,876.0,,,,
,,2900.0,,,,
,,1400.0,,,,
,,591.0,,,,
,,3600.0,,,,
,,997.0,,,,
,,960.0,,,,
,,1100.0,,,,
,,450.0,,,,
,,1400.0,,,,
,,836.0,,,,
,,1700.0,,,,
,,3300.0,,,,
,,1300.0,,,,
,,12300.0,,,,
,,16200.0,,,,
,,3100.0,,,,
,,1300.0,,,,
,,27300.0,,,,
,,2400.0,,,,
,,413.0,,,,
,,1200.0,,,,
,,1600.0,,,,
,,1600.0,,,,
,,,1000.0,,,
,,,2400.0,,,
,,,1500.0,,,
,,,6400.0,,,
,,,3600.0,,,
