Monday,Tuesday,Wednesday,Thursday,Friday,Weekend
1400.0,3900.0,1900.0,1100.0,1400.0,1400.0
1200.0,1300.0,1200.0,884.0,1200.0,1200.0
4800.0,860.0,1900.0,7000.0,4800.0,4800.0
1000.0,1600.0,1400.0,1200.0,1000.0,1000.0
1100.0,2400.0,1900.0,1800.0,1100.0,1100.0
3100.0,2300.0,1700.0,1200.0,3100.0,3100.0
17300.0,1100.0,887.0,830.0,17300.0,17300.0
986.0,891.0,1200.0,1800.0,986.0,986.0
1300.0,4500.0,2800.0,2600.0,1300.0,1300.0
2100.0,7500.0,1800.0,2700.0,2100.0,2100.0
8000.0,500.0,3000.0,1500.0,8000.0,8000.0
641.0,1200.0,1200.0,705.0,641.0,641.0
920.0,3600.0,1000.0,928.0,920.0,920.0
1100.0,1100.0,851.0,2700.0,1100.0,1100.0
3400.0,640.0,998.0,1000.0,3400.0,3400.0
2400.0,1300.0,876.0,725.0,2400.0,2400.0
11200.0,1200.0,9000.0,475.0,11200.0,11200.0
3800.0,816.0,709.0,818.0,3800.0,3800.0
3700.0,579.0,1200.0,67700.0,3700.0,3700.0
1200.0,1300.0,1500.0,1300.0,1200.0,1200.0
2400.0,1400.0,4500.0,1100.0,2400.0,2400.0
1200.0,2700.0,629.0,1300.0,1200.0,1200.0
855.0,1800.0,994.0,1400.0,855.0,855.0
736.0,2000.0,6800.0,4200.0,736.0,736.0
692.0,943.0,3000.0,1100.0,692.0,692.0
939.0,656.0,717.0,6200.0,939.0,939.0
3100.0,2000.0,5100.0,910.0,3100.0,3100.0
1500.0,909.0,1500.0,27100.0,1500.0,1500.0
1400.0,1200.0,991.0,875.0,1400.0,1400.0
5100.0,951.0,725.0,824.0,5100.0,5100.0
2700.0,3500.0,2200.0,1000.0,2700.0,2700.0
1100.0,1800.0,695.0,910.0,1100.0,1100.0
2000.0,1600.0,2600.0,810.0,2000.0,2000.0
10700.0,16600.0,1300.0,1300.0,10700.0,10700.0
20600.0,1800.0,848.0,655.0,20600.0,20600.0
2100.0,595.0,11100.0,1400.0,2100.0,2100.0
862.0,1200.0,2600.0,2300.0,862.0,862.0
416.0,6800.0,5000.0,7400.0,416.0,416.0
45000.0,1700.0,918.0,1300.0,45000.0,45000.0
2700.0,5100.0,854.0,873.0,2700.0,2700.0
1000.0,902.0,11400.0,7500.0,1000.0,1000.0
190.0,12500.0,742.0,546.0,190.0,190.0
1100.0,2500.0,3300.0,1100.0,1100.0,1100.0
1400.0,3000.0,1100.0,875.0,1400.0,1400.0
2500.0,1400.0,1600.0,964.0,2500.0,2500.0
690.0,1700.0,1100.0,788.0,690.0,690.0
3800.0,737.0,1000.0,18800.0,3800.0,3800.0
7200.0,1600.0,18300.0,888.0,7200.0,7200.0
1400.0,2200.0,638.0,1700.0,1400.0,1400.0
1100.0,5500.0,1500.0,5200.0,1100.0,1100.0
4200.0,12600.0,869.0,1200.0,4200.0,4200.0
1500.0,639.0,831.0,987.0,1500.0,1500.0
1100.0,2600.0,2200.0,2100.0,1100.0,1100.0
4600.0,3200.0,504.0,1100.0,4600.0,4600.0
3000.0,1500.0,993.0,866.0,3000.0,3000.0
3200.0,1800.0,1500.0,1400.0,3200.0,3200.0
18600.0,960.0,693.0,1300.0,18600.0,18600.0
5400.0,716.0,1100.0,1200.0,5400.0,5400.0
934.0,5700.0,1800.0,1600.0,934.0,934.0
998.0,6900.0,835.0,1800.0,998.0,998.0
24400.0,605.0,1400.0,1900.0,24400.0,24400.0
984.0,531.0,10400.0,1700.0,984.0,984.0
3800.0,1000.0,10800.0,577.0,3800.0,3800.0
447.0,1500.0,597.0,2500.0,447.0,447.0
678.0,682.0,754.0,869.0,678.0,678.0
1700.0,2000.0,1600.0,731.0,1700.0,1700.0
3100.0,3900.0,1000.0,2500.0,3100.0,3100.0
2800.0,893.0,1700.0,280.0,2800.0,2800.0
1500.0,1900.0,7000.0,829.0,1500.0,1500.0
1100.0,1800.0,5600.0,1200.0,1100.0,1100.0
845.0,1500.0,1200.0,2000.0,845.0,845.0
4000.0,1700.0,531.0,811.0,4000.0,4000.0
2700.0,630.0,805.0,1500.0,2700.0,2700.0
1200.0,799.0,1100.0,754.0,1200.0,1200.0
2900.0,1200.0,634.0,985.0,2900.0,2900.0
1400.0,1100.0,6500.0,3900.0,1400.0,1400.0
1500.0,5900.0,1100.0,3400.0,1500.0,1500.0
448.0,4300.0,4800.0,2500.0,448.0,448.0
6000.0,6000.0,750.0,812.0,6000.0,6000.0
1300.0,2000.0,1900.0,709.0,1300.0,1300.0
791.0,1300.0,887.0,1100.0,791.0,791.0
2000.0,2200.0,900.0,949.0,2000.0,2000.0
576.0,2000.0,1200.0,4300.0,576.0,576.0
2700.0,781.0,660.0,5500.0,2700.0,2700.0
630.0,4800.0,1000.0,1300.0,630.0,630.0
523.0,2100.0,1800.0,1700.0,523.0,523.0
2300.0,2000.0,3900.0,6100.0,2300.0,2300.0
762.0,1900.0,2900.0,980.0,762.0,762.0
12500.0,582.0,652.0,1600.0,12500.0,12500.0
1700.0,4700.0,412.0,2300.0,1700.0,1700.0
1300.0,888.0,582.0,413.0,1300.0,1300.0
4900.0,2200.0,1600.0,3400.0,4900.0,4900.0
5400.0,2400.0,8300.0,199.0,5400.0,5400.0
832.0,25900.0,700.0,2000.0,832.0,832.0
1300.0,920.0,3800.0,752.0,1300.0,1300.0
1100.0,648.0,523.0,2900.0,1100.0,1100.0
720.0,4500.0,4300.0,3100.0,720.0,720.0
1500.0,3300.0,705.0,690.0,1500.0,1500.0
2000.0,1600.0,1200.0,1700.0,2000.0,2000.0
784.0,1900.0,6900.0,796.0,784.0,784.0
827.0,1300.0,890.0,5500.0,827.0,827.0
754.0,815.0,1900.0,1400.0,754.0,754.0
910.0,1000.0,2500.0,1600.0,910.0,910.0
1300.0,21500.0,746.0,1800.0,1300.0,1300.0
2300.0,698.0,519.0,906.0,2300.0,2300.0
1600.0,932.0,751.0,1400.0,1600.0,1600.0
2400.0,1500.0,1500.0,1200.0,2400.0,2400.0
10200.0,5800.0,1400.0,3000.0,10200.0,10200.0
1400.0,4800.0,467.0,872.0,1400.0,1400.0
2100.0,631.0,4200.0,2100.0,2100.0,2100.0
5200.0,10100.0,1400.0,1400.0,5200.0,5200.0
1300.0,1200.0,4900.0,1000.0,1300.0,1300.0
1200.0,1300.0,876.0,882.0,1200.0,1200.0
1100.0,25500.0,14400.0,5500.0,1100.0,1100.0
2600.0,1400.0,6200.0,660.0,2600.0,2600.0
883.0,895.0,643.0,1700.0,883.0,883.0
267.0,1400.0,1700.0,4900.0,267.0,267.0
1000.0,1700.0,2700.0,2200.0,1000.0,1000.0
10100.0,1100.0,736.0,1700.0,10100.0,10100.0
1600.0,2100.0,848.0,2800.0,1600.0,1600.0
1500.0,5600.0,1300.0,3500.0,1500.0,1500.0
552.0,1000.0,2100.0,937.0,552.0,552.0
656.0,1000.0,811.0,593.0,656.0,656.0
1500.0,731.0,1100.0,679.0,1500.0,1500.0
1000.0,1200.0,839.0,769.0,1000.0,1000.0
949.0,2100.0,895.0,626.0,949.0,949.0
1100.0,608.0,841.0,973.0,1100.0,1100.0
1600.0,747.0,1500.0,1700.0,1600.0,1600.0
1100.0,1500.0,1200.0,2000.0,1100.0,1100.0
773.0,965.0,755.0,1200.0,773.0,773.0
675.0,2200.0,9000.0,1200.0,675.0,675.0
2700.0,1200.0,898.0,512.0,2700.0,2700.0
5600.0,1400.0,1400.0,3100.0,5600.0,5600.0
1800.0,1900.0,970.0,3700.0,1800.0,1800.0
725.0,3900.0,2100.0,1400.0,725.0,725.0
654.0,2000.0,860.0,5300.0,654.0,654.0
530.0,892.0,1200.0,991.0,530.0,530.0
629.0,1800.0,2700.0,1500.0,629.0,629.0
3500.0,1900.0,4200.0,1700.0,3500.0,3500.0
1000.0,2600.0,872.0,937.0,1000.0,1000.0
1000.0,2000.0,2500.0,3000.0,1000.0,1000.0
990.0,1700.0,3800.0,1400.0,990.0,990.0
966.0,2900.0,840.0,1100.0,966.0,966.0
476.0,1300.0,294.0,1500.0,476.0,476.0
903.0,4400.0,2000.0,1400.0,903.0,903.0
550.0,979.0,1900.0,752.0,550.0,550.0
425.0,687.0,1100.0,516.0,425.0,425.0
1100.0,5700.0,1100.0,1400.0,1100.0,1100.0
1200.0,2100.0,496.0,1900.0,1200.0,1200.0
544.0,5500.0,2100.0,6400.0,544.0,544.0
739.0,3200.0,1400.0,589.0,739.0,739.0
479.0,786.0,5000.0,242.0,479.0,479.0
723.0,2100.0,57400.0,789.0,723.0,723.0
894.0,2200.0,556.0,2800.0,894.0,894.0
2200.0,2000.0,1100.0,2500.0,2200.0,2200.0
1200.0,3900.0,3800.0,693.0,1200.0,1200.0
658.0,812.0,1900.0,2700.0,658.0,658.0
1700.0,5100.0,3700.0,7000.0,1700.0,1700.0
2400.0,1300.0,30200.0,5000.0,2400.0,2400.0
703.0,557.0,533.0,1900.0,703.0,703.0
686.0,2100.0,123.0,824.0,686.0,686.0
1400.0,1200.0,2400.0,1200.0,1400.0,1400.0
1100.0,448.0,1400.0,2900.0,1100.0,1100.0
590.0,251.0,1400.0,762.0,590.0,590.0
2700.0,2000.0,827.0,11800.0,2700.0,2700.0
1400.0,896.0,1300.0,1100.0,1400.0,1400.0
4400.0,969.0,663.0,1600.0,4400.0,4400.0
544.0,2900.0,1700.0,5600.0,544.0,544.0
561.0,1600.0,974.0,1500.0,561.0,561.0
1200.0,508.0,4900.0,1100.0,1200.0,1200.0
1600.0,1300.0,968.0,1600.0,1600.0,1600.0
1700.0,927.0,846.0,1600.0,1700.0,1700.0
1700.0,8400.0,2400.0,2800.0,1700.0,1700.0
2000.0,4700.0,3800.0,1800.0,2000.0,2000.0
2000.0,696.0,877.0,2500.0,2000.0,2000.0
3400.0,3300.0,994.0,15700.0,3400.0,3400.0
1300.0,1100.0,36200.0,1100.0,1300.0,1300.0
591.0,17800.0,944.0,16500.0,591.0,591.0
12300.0,3500.0,882.0,1300.0,12300.0,12300.0
1300.0,1200.0,833.0,488.0,1300.0,1300.0
1700.0,13900.0,1900.0,1500.0,1700.0,1700.0
1700.0,659.0,1400.0,685.0,1700.0,1700.0
409.0,1300.0,1200.0,12900.0,409.0,409.0
1100.0,1500.0,1400.0,795.0,1100.0,1100.0
5300.0,13100.0,507.0,842.0,5300.0,5300.0
9700.0,712.0,3100.0,7000.0,9700.0,9700.0
1000.0,713.0,3000.0,716.0,1000.0,1000.0
4400.0,888.0,815.0,679.0,4400.0,4400.0
1100.0,1600.0,3900.0,514.0,1100.0,1100.0
941.0,2200.0,1300.0,2400.0,941.0,941.0
11900.0,1700.0,2000.0,1300.0,11900.0,11900.0
474.0,1000.0,1400.0,1400.0,474.0,474.0
803.0,939.0,1400.0,826.0,803.0,803.0
5300.0,3600.0,933.0,1400.0,5300.0,5300.0
985.0,564.0,1300.0,996.0,985.0,985.0
712.0,1100.0,557.0,779.0,712.0,712.0
867.0,2800.0,859.0,2100.0,867.0,867.0
1800.0,22300.0,533.0,3500.0,1800.0,1800.0
25700.0,689.0,633.0,659.0,25700.0,25700.0
1000.0,6900.0,6200.0,597.0,1000.0,1000.0
2300.0,4800.0,1700.0,24800.0,2300.0,2300.0
1400.0,6500.0,3300.0,2100.0,1400.0,1400.0
5500.0,3500.0,448.0,550.0,5500.0,5500.0
528.0,1500.0,1100.0,1800.0,528.0,528.0
2100.0,4800.0,846.0,1500.0,2100.0,2100.0
1500.0,1000.0,661.0,787.0,1500.0,1500.0
764.0,696.0,1200.0,791.0,764.0,764.0
848.0,2100.0,2900.0,629.0,848.0,848.0
23700.0,1400.0,311.0,2700.0,23700.0,23700.0
1600.0,1300.0,3000.0,1100.0,1600.0,1600.0
2000.0,928.0,1000.0,1500.0,2000.0,2000.0
3100.0,1800.0,643.0,86.0,3100.0,3100.0
777.0,941.0,2800.0,1900.0,777.0,777.0
980.0,878.0,929.0,1300.0,980.0,980.0
800.0,717.0,1600.0,6000.0,800.0,800.0
1100.0,11500.0,2700.0,657.0,1100.0,1100.0
3200.0,1000.0,1200.0,1300.0,3200.0,3200.0
3400.0,1400.0,1100.0,1100.0,3400.0,3400.0
1300.0,2300.0,12900.0,2800.0,1300.0,1300.0
1100.0,2500.0,935.0,2400.0,1100.0,1100.0
2400.0,760.0,650.0,1900.0,2400.0,2400.0
4100.0,1100.0,1100.0,3300.0,4100.0,4100.0
828.0,3800.0,2100.0,11000.0,828.0,828.0
1400.0,7900.0,1700.0,1100.0,1400.0,1400.0
952.0,1000.0,1100.0,5700.0,952.0,952.0
1300.0,2300.0,2400.0,720.0,1300.0,1300.0
1600.0,3100.0,1000.0,3600.0,1600.0,1600.0
846.0,5000.0,3400.0,2300.0,846.0,846.0
1500.0,741.0,14000.0,1400.0,1500.0,1500.0
1700.0,851.0,1200.0,3500.0,1700.0,1700.0
834.0,1400.0,19500.0,976.0,834.0,834.0
940.0,1300.0,965.0,1600.0,940.0,940.0
1700.0,2400.0,668.0,5500.0,1700.0,1700.0
840.0,1100.0,1600.0,2800.0,840.0,840.0
4700.0,715.0,5600.0,580.0,4700.0,4700.0
1300.0,884.0,12300.0,1500.0,1300.0,1300.0
746.0,1100.0,1000.0,2400.0,746.0,746.0
286.0,231.0,1100.0,1700.0,286.0,286.0
669.0,840.0,1400.0,1800.0,669.0,669.0
1700.0,6000.0,687.0,1300.0,1700.0,1700.0
546.0,1200.0,1400.0,981.0,546.0,546.0
8100.0,1400.0,2500.0,478.0,8100.0,8100.0
784.0,866.0,1400.0,466.0,784.0,784.0
964.0,1100.0,377.0,1400.0,964.0,964.0
1400.0,530.0,2000.0,1800.0,1400.0,1400.0
601.0,1400.0,1400.0,2000.0,601.0,601.0
710.0,4500.0,884.0,6400.0,710.0,710.0
1300.0,5700.0,1000.0,526.0,1300.0,1300.0
1200.0,3500.0,1100.0,656.0,1200.0,1200.0
1200.0,1500.0,742.0,4800.0,1200.0,1200.0
3300.0,2000.0,1500.0,1700.0,3300.0,3300.0
432.0,121.0,450.0,77800.0,432.0,432.0
2200.0,16300.0,501.0,911.0,2200.0,2200.0
2200.0,821.0,1300.0,2000.0,2200.0,2200.0
1100.0,8900.0,1200.0,1300.0,1100.0,1100.0
1400.0,1100.0,988.0,5500.0,1400.0,1400.0
1100.0,2100.0,6400.0,2800.0,1100.0,1100.0
4600.0,1000.0,1800.0,1100.0,4600.0,4600.0
773.0,500.0,1800.0,4000.0,773.0,773.0
12500.0,2300.0,1100.0,23300.0,12500.0,12500.0
6000.0,4100.0,905.0,1200.0,6000.0,6000.0
885.0,1100.0,3000.0,844.0,885.0,885.0
1000.0,5000.0,940.0,2200.0,1000.0,1000.0
3200.0,894.0,4000.0,2000.0,3200.0,3200.0
743.0,4400.0,5200.0,2400.0,743.0,743.0
1300.0,2200.0,5300.0,974.0,1300.0,1300.0
1100.0,2200.0,1600.0,759.0,1100.0,1100.0
2900.0,834.0,10100.0,451.0,2900.0,2900.0
1100.0,2400.0,11500.0,697.0,1100.0,1100.0
1800.0,1600.0,883.0,3700.0,1800.0,1800.0
1100.0,532.0,1400.0,906.0,1100.0,1100.0
1400.0,1500.0,1400.0,1300.0,1400.0,1400.0
2700.0,1100.0,1300.0,924.0,2700.0,2700.0
3800.0,802.0,2100.0,6500.0,3800.0,3800.0
2400.0,1600.0,1100.0,3600.0,2400.0,2400.0
2000.0,683.0,3800.0,2000.0,2000.0,2000.0
955.0,1200.0,658.0,799.0,955.0,955.0
987.0,971.0,1300.0,723.0,987.0,987.0
13600.0,2700.0,3900.0,2900.0,13600.0,13600.0
1100.0,965.0,1700.0,7700.0,1100.0,1100.0
1200.0,8100.0,2600.0,742.0,1200.0,1200.0
799.0,524.0,5200.0,1100.0,799.0,799.0
915.0,1300.0,944.0,885.0,915.0,915.0
1300.0,1500.0,853.0,1300.0,1300.0,1300.0
1100.0,731.0,896.0,845.0,1100.0,1100.0
5500.0,2400.0,707.0,1500.0,5500.0,5500.0
3400.0,1300.0,1700.0,3200.0,3400.0,3400.0
13600.0,5300.0,2000.0,10000.0,13600.0,13600.0
23600.0,704.0,990.0,2500.0,23600.0,23600.0
8400.0,434.0,2000.0,217.0,8400.0,8400.0
171.0,751.0,2100.0,710.0,171.0,171.0
17300.0,972.0,729.0,1000.0,17300.0,17300.0
4200.0,6600.0,2300.0,880.0,4200.0,4200.0
3800.0,862.0,2700.0,1200.0,3800.0,3800.0
1500.0,3800.0,2700.0,805.0,1500.0,1500.0
1100.0,3000.0,1200.0,2400.0,1100.0,1100.0
1600.0,631.0,2100.0,2000.0,1600.0,1600.0
7700.0,4000.0,826.0,945.0,7700.0,7700.0
5200.0,633.0,876.0,525.0,5200.0,5200.0
656.0,829.0,1900.0,6200.0,656.0,656.0
2800.0,857.0,974.0,1300.0,2800.0,2800.0
1200.0,451.0,4600.0,1500.0,1200.0,1200.0
501.0,3600.0,1300.0,1100.0,501.0,501.0
1200.0,441.0,1000.0,5500.0,1200.0,1200.0
12400.0,2400.0,868.0,2700.0,12400.0,12400.0
525.0,1200.0,1100.0,1200.0,525.0,525.0
1300.0,576.0,1100.0,4500.0,1300.0,1300.0
977.0,4000.0,13900.0,1000.0,977.0,977.0
1100.0,2300.0,1000.0,844.0,1100.0,1100.0
3400.0,690.0,843.0,2100.0,3400.0,3400.0
1600.0,1300.0,914.0,2900.0,1600.0,1600.0
1300.0,864.0,626.0,1500.0,1300.0,1300.0
966.0,17200.0,1300.0,2300.0,966.0,966.0
961.0,1200.0,676.0,2800.0,961.0,961.0
902.0,1800.0,1300.0,2100.0,902.0,902.0
7100.0,1400.0,1000.0,1500.0,7100.0,7100.0
1100.0,1600.0,726.0,1100.0,1100.0,1100.0
998.0,882.0,4300.0,4400.0,998.0,998.0
2600.0,1500.0,749.0,9000.0,2600.0,2600.0
3300.0,788.0,635.0,1100.0,3300.0,3300.0
3000.0,211600.0,9100.0,1000.0,3000.0,3000.0
729.0,962.0,1000.0,2100.0,729.0,729.0
789.0,46100.0,3200.0,817.0,789.0,789.0
1100.0,2800.0,649.0,3400.0,1100.0,1100.0
5000.0,1000.0,7000.0,337.0,5000.0,5000.0
1100.0,2700.0,1200.0,713.0,1100.0,1100.0
579.0,2000.0,16700.0,1200.0,579.0,579.0
784.0,3900.0,1900.0,1200.0,784.0,784.0
1500.0,12200.0,25000.0,1200.0,1500.0,1500.0
715.0,1400.0,2800.0,1900.0,715.0,715.0
1100.0,4100.0,2900.0,4700.0,1100.0,1100.0
2400.0,1600.0,1100.0,1100.0,2400.0,2400.0
1400.0,1500.0,972.0,818.0,1400.0,1400.0
2600.0,909.0,1100.0,1000.0,2600.0,2600.0
621.0,3200.0,1100.0,4600.0,621.0,621.0
6100.0,4600.0,675.0,1100.0,6100.0,6100.0
1000.0,6900.0,1300.0,4300.0,1000.0,1000.0
2600.0,962.0,1500.0,5100.0,2600.0,2600.0
1600.0,816.0,2100.0,3100.0,1600.0,1600.0
3800.0,1200.0,1100.0,1200.0,3800.0,3800.0
9900.0,19900.0,1000.0,19100.0,9900.0,9900.0
1300.0,658.0,1900.0,1300.0,1300.0,1300.0
2700.0,1300.0,2200.0,2800.0,2700.0,2700.0
2900.0,631.0,701.0,1100.0,2900.0,2900.0
3900.0,3800.0,1100.0,5500.0,3900.0,3900.0
1100.0,2400.0,1100.0,701.0,1100.0,1100.0
1400.0,8600.0,7300.0,1400.0,1400.0,1400.0
16300.0,3300.0,1300.0,1800.0,16300.0,16300.0
2300.0,579.0,2100.0,753.0,2300.0,2300.0
542.0,18700.0,1500.0,5700.0,542.0,542.0
8000.0,2500.0,812.0,2100.0,8000.0,8000.0
2600.0,4300.0,2000.0,2500.0,2600.0,2600.0
718.0,3000.0,595.0,1300.0,718.0,718.0
629.0,1300.0,730.0,4300.0,629.0,629.0
1000.0,1300.0,1800.0,2900.0,1000.0,1000.0
1300.0,571.0,309.0,2400.0,1300.0,1300.0
2100.0,2100.0,700.0,1100.0,2100.0,2100.0
8100.0,1100.0,714.0,1300.0,8100.0,8100.0
955.0,657.0,1600.0,5200.0,955.0,955.0
1200.0,737.0,954.0,905.0,1200.0,1200.0
757.0,876.0,863.0,1300.0,757.0,757.0
4300.0,639.0,17200.0,1200.0,4300.0,4300.0
111.0,1100.0,876.0,1200.0,111.0,111.0
2200.0,2000.0,842.0,1100.0,2200.0,2200.0
4100.0,2200.0,654.0,676.0,4100.0,4100.0
1600.0,1300.0,20400.0,726.0,1600.0,1600.0
1000.0,619.0,1100.0,1400.0,1000.0,1000.0
2300.0,1200.0,2200.0,1000.0,2300.0,2300.0
2000.0,4300.0,2700.0,593.0,2000.0,2000.0
3000.0,1200.0,1100.0,1300.0,3000.0,3000.0
1500.0,1100.0,3900.0,732.0,1500.0,1500.0
2100.0,3500.0,931.0,1000.0,2100.0,2100.0
919.0,1300.0,1200.0,1200.0,919.0,919.0
1600.0,2800.0,70200.0,523.0,1600.0,1600.0
1400.0,1400.0,1000.0,4200.0,1400.0,1400.0
893.0,3800.0,1700.0,1900.0,893.0,893.0
998.0,1100.0,903.0,1400.0,998.0,998.0
788.0,3800.0,1400.0,2900.0,788.0,788.0
4000.0,3100.0,2300.0,954.0,4000.0,4000.0
777.0,4300.0,1200.0,1500.0,777.0,777.0
1500.0,25200.0,600.0,655.0,1500.0,1500.0
1200.0,758.0,977.0,1300.0,1200.0,1200.0
1500.0,5200.0,2500.0,2900.0,1500.0,1500.0
891.0,1600.0,1100.0,5100.0,891.0,891.0
1200.0,902.0,4700.0,1200.0,1200.0,1200.0
844.0,848.0,8600.0,1300.0,844.0,844.0
1300.0,856.0,590.0,1800.0,1300.0,1300.0
622.0,685.0,766.0,18400.0,622.0,622.0
2300.0,634.0,1200.0,621.0,2300.0,2300.0
2700.0,989.0,1200.0,850.0,2700.0,2700.0
2500.0,6900.0,1700.0,1900.0,2500.0,2500.0
1600.0,1100.0,2400.0,4900.0,1600.0,1600.0
864.0,800.0,5300.0,1100.0,864.0,864.0
3900.0,980.0,9600.0,17600.0,3900.0,3900.0
1700.0,6800.0,914.0,808.0,1700.0,1700.0
922.0,1600.0,1000.0,1300.0,922.0,922.0
2700.0,970.0,11700.0,458.0,2700.0,2700.0
839.0,1200.0,681.0,1400.0,839.0,839.0
1400.0,717.0,5100.0,1300.0,1400.0,1400.0
1500.0,2200.0,1100.0,899.0,1500.0,1500.0
1700.0,964.0,846.0,918.0,1700.0,1700.0
1200.0,332.0,500.0,687.0,1200.0,1200.0
1600.0,497.0,926.0,1100.0,1600.0,1600.0
997.0,2200.0,563.0,1500.0,997.0,997.0
932.0,613.0,1800.0,4200.0,932.0,932.0
4500.0,28200.0,832.0,1200.0,4500.0,4500.0
1100.0,957.0,833.0,1000.0,1100.0,1100.0
5600.0,748.0,14400.0,1800.0,5600.0,5600.0
617.0,750.0,1800.0,1500.0,617.0,617.0
1100.0,879.0,911.0,1200.0,1100.0,1100.0
2000.0,3100.0,623.0,4500.0,2000.0,2000.0
7100.0,747.0,4700.0,1300.0,7100.0,7100.0
1100.0,49000.0,2900.0,11600.0,1100.0,1100.0
1200.0,1000.0,2700.0,1300.0,1200.0,1200.0
3800.0,3700.0,506.0,13600.0,3800.0,3800.0
1000.0,1000.0,2300.0,2700.0,1000.0,1000.0
1600.0,892.0,910.0,2100.0,1600.0,1600.0
3500.0,1100.0,2000.0,1300.0,3500.0,3500.0
9400.0,1800.0,3300.0,571.0,9400.0,9400.0
2700.0,596.0,3200.0,903.0,2700.0,2700.0
699.0,1200.0,516.0,1200.0,699.0,699.0
718.0,4300.0,903.0,897.0,718.0,718.0
836.0,1300.0,4900.0,1800.0,836.0,836.0
1400.0,1300.0,10600.0,2100.0,1400.0,1400.0
734.0,1200.0,874.0,532.0,734.0,734.0
1200.0,2300.0,440.0,1300.0,1200.0,1200.0
1300.0,2100.0,787.0,3300.0,1300.0,1300.0
972.0,720.0,4800.0,4800.0,972.0,972.0
1100.0,649.0,1100.0,5800.0,1100.0,1100.0
9800.0,936.0,438.0,30700.0,9800.0,9800.0
432.0,2500.0,2700.0,968.0,432.0,432.0
24500.0,14500.0,959.0,1100.0,24500.0,24500.0
1600.0,3300.0,670.0,8100.0,1600.0,1600.0
794.0,1000.0,10900.0,1300.0,794.0,794.0
440.0,1100.0,11000.0,1200.0,440.0,440.0
3500.0,6000.0,7300.0,710.0,3500.0,3500.0
10900.0,1100.0,1100.0,409.0,10900.0,10900.0
2400.0,1000.0,1100.0,3000.0,2400.0,2400.0
1100.0,840.0,1000.0,1600.0,1100.0,1100.0
2000.0,2000.0,1400.0,1100.0,2000.0,2000.0
3400.0,1400.0,475.0,15000.0,3400.0,3400.0
733.0,1500.0,976.0,430.0,733.0,733.0
1200.0,6600.0,772.0,909.0,1200.0,1200.0
61600.0,958.0,1200.0,1300.0,61600.0,61600.0
1400.0,1300.0,1300.0,775.0,1400.0,1400.0
908.0,4800.0,1600.0,1200.0,908.0,908.0
891.0,12700.0,1200.0,10000.0,891.0,891.0
7100.0,683.0,1200.0,1600.0,7100.0,7100.0
1900.0,1100.0,485.0,266.0,1900.0,1900.0
14300.0,705.0,2600.0,1900.0,14300.0,14300.0
1100.0,4600.0,965.0,3800.0,1100.0,1100.0
10000.0,1400.0,740.0,1200.0,10000.0,10000.0
1600.0,824.0,818.0,583.0,1600.0,1600.0
4000.0,11800.0,3100.0,731.0,4000.0,4000.0
943.0,1600.0,866.0,721.0,943.0,943.0
662.0,3400.0,518.0,548.0,662.0,662.0
1300.0,634.0,2600.0,47100.0,1300.0,1300.0
1100.0,952.0,1600.0,881.0,1100.0,1100.0
9200.0,1000.0,463.0,733.0,9200.0,9200.0
728.0,1200.0,1000.0,983.0,728.0,728.0
1300.0,751.0,2000.0,1100.0,1300.0,1300.0
15000.0,455.0,1000.0,1100.0,15000.0,15000.0
2400.0,2400.0,1400.0,3800.0,2400.0,2400.0
3700.0,1100.0,9500.0,1700.0,3700.0,3700.0
1000.0,3000.0,2100.0,2000.0,1000.0,1000.0
922.0,5700.0,1800.0,1800.0,922.0,922.0
2600.0,416.0,1200.0,1100.0,2600.0,2600.0
3200.0,1900.0,2800.0,1400.0,3200.0,3200.0
14700.0,918.0,620.0,1000.0,14700.0,14700.0
30600.0,1300.0,1100.0,969.0,30600.0,30600.0
141400.0,10400.0,15000.0,2400.0,141400.0,141400.0
2200.0,1200.0,436.0,1100.0,2200.0,2200.0
1500.0,3200.0,2600.0,2100.0,1500.0,1500.0
2100.0,3400.0,2800.0,4200.0,2100.0,2100.0
4800.0,774.0,756.0,764.0,4800.0,4800.0
421.0,1100.0,9200.0,4500.0,421.0,421.0
1400.0,1100.0,15600.0,797.0,1400.0,1400.0
4100.0,14100.0,1700.0,774.0,4100.0,4100.0
2800.0,1200.0,1800.0,997.0,2800.0,2800.0
1400.0,1600.0,7300.0,57.0,1400.0,1400.0
1100.0,6500.0,2400.0,1100.0,1100.0,1100.0
1500.0,9700.0,7400.0,643.0,1500.0,1500.0
595.0,555.0,8600.0,9400.0,595.0,595.0
1600.0,454.0,879.0,960.0,1600.0,1600.0
1200.0,1000.0,5800.0,346.0,1200.0,1200.0
1100.0,803.0,6000.0,13700.0,1100.0,1100.0
1600.0,1100.0,53500.0,4700.0,1600.0,1600.0
728.0,1400.0,1500.0,869.0,728.0,728.0
881.0,5500.0,965.0,3900.0,881.0,881.0
4200.0,614.0,2000.0,6200.0,4200.0,4200.0
572.0,2600.0,713.0,1400.0,572.0,572.0
2000.0,4500.0,656.0,729.0,2000.0,2000.0
3500.0,1100.0,958.0,3700.0,3500.0,3500.0
1100.0,739.0,1100.0,667.0,1100.0,1100.0
855.0,16500.0,902.0,20700.0,855.0,855.0
541.0,782.0,1600.0,14900.0,541.0,541.0
