date,speaker,topic,party,state
2015-02-12,BOOZMAN,Healthcare,R,AR
2015-02-12,BOOZMAN,Healthcare,R,AR
2015-02-12,BLUNT,International Relations,R,MO
2015-02-12,BLUNT,International Relations,R,MO
2015-02-12,COATS,International Relations,R,IN
2015-02-12,SANDERS,Mental Health,I,VT
2015-02-12,HATCH,Mental Health,R,UT
2015-02-12,LEE,Trade,R,UT
2015-02-12,LEE,Trade,R,UT
2015-02-12,CARPER,Civil Rights,D,DE
2015-02-12,CARPER,Civil Rights,D,DE
2015-02-12,CARPER,Civil Rights,D,DE
2015-02-12,McCONNELL,Nominations,R,KY
2015-02-12,KIRK,International Relations,R,IL
2015-02-12,KIRK,International Relations,R,IL
2015-02-12,MURKOWSKI,Nominations,R,AK
2015-02-12,ALEXANDER,Healthcare,R,TN
2015-02-12,COLLINS,Healthcare,R,ME
2015-02-12,BOOZMAN,Nominations,R,AR
2015-02-12,HELLER,Mental Health,R,NV
2015-02-12,HELLER,Mental Health,R,NV
2015-02-12,HELLER,Mental Health,R,NV
2015-02-12,VITTER,Healthcare,R,LA
2015-02-12,DAINES,Education,R,MT
2015-02-12,DAINES,Education,R,MT
2015-02-12,DAINES,Education,R,MT
2015-02-12,DAINES,Education,R,MT
2015-02-12,KING,Healthcare,I,ME
2015-02-12,KING,Healthcare,I,ME
2015-02-12,KLOBUCHAR,Trade,D,MN
2015-02-12,KLOBUCHAR,Trade,D,MN
2015-02-12,DURBIN,Healthcare,D,IL
2015-02-12,BROWN,Climate Change,D,OH
2015-02-12,HELLER,Mental Health,R,NV
2015-02-12,BURR,Mental Health,R,NC
2015-02-12,COONS,Education,D,DE
2015-02-12,CARDIN,Mental Health,D,MD
2015-02-12,CARDIN,Mental Health,D,MD
2015-02-12,McCONNELL,Healthcare,R,KY
2015-02-12,SCOTT,Amendments,R,SC
2015-02-12,SCOTT,Amendments,R,SC
2015-02-12,SCOTT,Amendments,R,SC
2015-02-12,SCOTT,Amendments,R,SC
2015-02-23,HOEVEN,Budget,R,ND
2015-02-23,HATCH,Healthcare,R,UT
2015-02-23,REID,International Relations,D,NV
2015-02-23,REID,Healthcare,D,NV
2015-02-23,BOOKER,Mental Health,D,NJ
2015-02-23,KING,Mental Health,I,ME
2015-02-23,MENENDEZ,Mental Health,D,NJ
2015-02-23,BOOKER,Healthcare,D,NJ
2015-02-23,COONS,Climate Change,D,DE
2015-02-23,COONS,Climate Change,D,DE
2015-02-24,BURR,Nominations,R,NC
2015-02-24,REID,International Relations,D,NV
2015-02-24,REID,International Relations,D,NV
2015-02-24,CARDIN,Healthcare,D,MD
2015-02-24,CARDIN,Healthcare,D,MD
2015-02-24,THUNE,Civil Rights,R,SD
2015-02-24,CASSIDY,Climate Change,R,LA
2015-02-24,McCONNELL,Healthcare,R,KY
2015-02-24,McCAIN,Nominations,R,AZ
2015-02-24,ISAKSON,Budget,R,GA
2015-02-24,ISAKSON,Budget,R,GA
2015-02-24,WYDEN,International Relations,D,OR
2015-02-24,COCHRAN,Healthcare,R,MS
2015-02-24,TOOMEY,Healthcare,R,PA
2015-02-24,BOXER,Healthcare,D,CA
2015-02-24,MENENDEZ,Healthcare,D,NJ
2015-02-24,HEITKAMP,Healthcare,D,ND
2015-02-24,BARRASSO,Civil Rights,R,WY
2015-02-24,BARRASSO,Civil Rights,R,WY
2015-02-24,CARDIN,International Relations,D,MD
2015-02-24,GRASSLEY,International Relations,R,IA
2015-02-25,COATS,Nominations,R,IN
2015-02-25,COATS,Nominations,R,IN
2015-02-25,BARRASSO,Healthcare,R,WY
2015-02-25,DURBIN,International Relations,D,IL
2015-02-25,DURBIN,International Relations,D,IL
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SHAHEEN,Infrastructure,D,NH
2015-02-25,SESSIONS,Trade,R,AL
2015-02-25,SESSIONS,Trade,R,AL
2015-02-25,BURR,Nominations,R,NC
2015-02-25,BOOZMAN,Healthcare,R,AR
2015-02-25,CASEY,Healthcare,not found,not found
2015-02-25,PETERS,Military,D,MI
2015-02-25,PETERS,Military,D,MI
2015-02-25,RUBIO,Healthcare,R,FL
2015-02-25,COLLINS,Healthcare,R,ME
2015-02-25,MENENDEZ,Healthcare,D,NJ
2015-02-26,REID,International Relations,D,NV
2015-02-26,MARKEY,Climate Change,D,MA
2015-02-26,MARKEY,Climate Change,D,MA
2015-02-26,MARKEY,Climate Change,D,MA
2015-02-26,MARKEY,Climate Change,D,MA
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,SCHATZ,Budget,D,HI
2015-02-26,MENENDEZ,Education,D,NJ
2015-02-26,MENENDEZ,Education,D,NJ
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,MARKEY,Trade,D,MA
2015-02-26,JOHNSON,Nominations,R,WI
2015-02-26,JOHNSON,Nominations,R,WI
2015-02-26,KING,Nominations,I,ME
2015-02-26,KING,Nominations,I,ME
2015-02-26,BOOKER,Healthcare,D,NJ
2015-02-26,BURR,Nominations,R,NC
2015-02-26,BLUMENTHAL,Nominations,D,CT
2015-02-26,BLUMENTHAL,Nominations,D,CT
2015-02-26,DONNELLY,Healthcare,D,IN
2015-02-26,HELLER,Mental Health,R,NV
2015-02-26,HELLER,Healthcare,R,NV
2015-02-26,VITTER,Healthcare,R,LA
2015-02-26,TILLIS,Criminal Justice,R,NC
2015-02-26,BOOKER,Healthcare,D,NJ
2015-02-26,WYDEN,Healthcare,D,OR
2015-02-26,HIRONO,Healthcare,D,HI
2015-02-26,COLLINS,Nominations,R,ME
2015-02-27,McCONNELL,International Relations,R,KY
2015-02-27,REID,International Relations,D,NV
2015-02-27,COLLINS,International Relations,R,ME
2015-02-27,ISAKSON,International Relations,R,GA
2015-02-27,RUBIO,Civil Rights,R,FL
2015-02-27,RUBIO,Civil Rights,R,FL
2015-02-27,LEAHY,Healthcare,D,VT
2015-02-27,ALEXANDER,Healthcare,R,TN
2015-02-27,PETERS,Civil Rights,D,MI
2015-02-27,ENZI,Nominations,R,WY
2015-02-27,PETERS,Healthcare,D,MI
2015-02-27,BROWN,Healthcare,D,OH
2015-02-27,SASSE,Amendments,R,NE
2015-02-27,SASSE,Amendments,R,NE
2015-02-27,SASSE,Amendments,R,NE
2015-02-27,SASSE,Amendments,R,NE
2015-03-02,McCONNELL,International Relations,R,KY
2015-03-02,REID,Healthcare,D,NV
2015-03-02,LEAHY,Healthcare,D,VT
2015-03-02,ENZI,Mental Health,R,WY
2015-03-02,JOHNSON,Civil Rights,R,WI
2015-03-02,CORNYN,Nominations,R,TX
2015-03-03,McCONNELL,International Relations,R,KY
2015-03-03,REID,International Relations,D,NV
2015-03-03,COTTON,International Relations,R,AR
2015-03-03,COTTON,International Relations,R,AR
2015-03-03,COTTON,International Relations,R,AR
2015-03-03,COTTON,International Relations,R,AR
2015-03-03,MENENDEZ,Budget,D,NJ
2015-03-03,MENENDEZ,Budget,D,NJ
2015-03-03,DURBIN,Nominations,D,IL
2015-03-03,MIKULSKI,International Relations,D,MD
2015-03-03,BOXER,Healthcare,D,CA
2015-03-03,GARDNER,Criminal Justice,R,CO
2015-03-03,KAINE,Healthcare,D,VA
2015-03-03,COONS,Nominations,D,DE
2015-03-03,KAINE,Healthcare,D,VA
2015-03-03,KAINE,Healthcare,D,VA
2015-03-03,LEE,Nominations,R,UT
2015-03-03,LEE,Nominations,R,UT
2015-03-03,LEE,Nominations,R,UT
2015-03-03,LEE,Nominations,R,UT
2015-03-03,WARREN,Infrastructure,D,MA
2015-03-03,WARREN,Infrastructure,D,MA
2015-03-03,WARREN,Infrastructure,D,MA
2015-03-03,WARREN,Infrastructure,D,MA
2015-03-03,WARREN,Infrastructure,D,MA
2015-03-03,BLUMENTHAL,International Relations,D,CT
2015-03-04,McCONNELL,International Relations,R,KY
2015-03-04,REID,International Relations,D,NV
2015-03-04,REID,International Relations,D,NV
2015-03-04,KING,Healthcare,I,ME
2015-03-04,BALDWIN,Climate Change,D,WI
2015-03-04,BALDWIN,Climate Change,D,WI
2015-03-04,BALDWIN,Climate Change,D,WI
2015-03-04,HATCH,Healthcare,R,UT
2015-03-04,DURBIN,Civil Rights,D,IL
2015-03-04,CARDIN,Civil Rights,D,MD
2015-03-04,MURPHY,Nominations,D,CT
2015-03-04,ALEXANDER,Healthcare,R,TN
2015-03-04,HELLER,Mental Health,R,NV
2015-03-04,HELLER,Nominations,R,NV
2015-03-04,SULLIVAN,Healthcare,R,AK
2015-03-04,SULLIVAN,Healthcare,R,AK
2015-03-04,SULLIVAN,Healthcare,R,AK
2015-03-04,SULLIVAN,Healthcare,R,AK
2015-03-04,SULLIVAN,Healthcare,R,AK
2015-03-04,McCAIN,Civil Rights,R,AZ
2015-03-04,SHAHEEN,Civil Rights,D,NH
2015-03-04,CASEY,Mental Health,not found,not found
2015-03-04,BROWN,Civil Rights,D,OH
2015-03-04,REID,Healthcare,D,NV
2015-03-09,DURBIN,Civil Rights,D,IL
2015-03-09,LEAHY,Civil Rights,D,VT
2015-03-09,LEAHY,Nominations,D,VT
2015-03-09,LEE,Healthcare,R,UT
2015-03-09,LEE,Healthcare,R,UT
2015-03-09,MERKLEY,Infrastructure,D,OR
2015-03-09,MERKLEY,Infrastructure,D,OR
2015-03-09,HATCH,Healthcare,R,UT
2015-03-09,CANTWELL,Military,D,WA
2015-03-09,CANTWELL,Military,D,WA
2015-03-09,CASEY,Mental Health,not found,not found
2015-03-09,MENENDEZ,Healthcare,D,NJ
2015-03-09,SESSIONS,Healthcare,R,AL
2015-03-09,VITTER,Healthcare,R,LA
2015-03-09,BROWN,International Relations,D,OH
2015-03-09,BROWN,Mental Health,D,OH
2015-03-10,REID,International Relations,D,NV
2015-03-10,REID,Nominations,D,NV
2015-03-10,TOOMEY,International Relations,R,PA
2015-03-10,TOOMEY,International Relations,R,PA
2015-03-10,STABENOW,Healthcare,D,MI
2015-03-10,STABENOW,Healthcare,D,MI
2015-03-10,STABENOW,Healthcare,D,MI
2015-03-10,STABENOW,Healthcare,D,MI
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CAPITO,Healthcare,R,WV
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,CASSIDY,Mental Health,R,LA
2015-03-10,GRASSLEY,International Relations,R,IA
2015-03-10,NELSON,Infrastructure,D,FL
2015-03-10,BLUNT,Healthcare,R,MO
2015-03-10,BOXER,Healthcare,D,CA
2015-03-10,COCHRAN,Healthcare,R,MS
2015-03-10,HEITKAMP,Healthcare,D,ND
2015-03-10,BOOKER,Trade,D,NJ
2015-03-10,BOOKER,Trade,D,NJ
2015-03-10,BOOKER,Trade,D,NJ
2015-03-10,NELSON,Civil Rights,D,FL
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,SULLIVAN,Military,R,AK
2015-03-10,BALDWIN,Amendments,D,WI
2015-03-10,BALDWIN,Amendments,D,WI
2015-03-10,BALDWIN,Amendments,D,WI
2015-03-11,REID,Healthcare,D,NV
2015-03-11,REID,International Relations,D,NV
2015-03-11,DURBIN,Healthcare,D,IL
2015-03-11,COATS,Infrastructure,R,IN
2015-03-11,COATS,Infrastructure,R,IN
2015-03-11,KING,Trade,I,ME
2015-03-11,KING,Trade,I,ME
2015-03-11,CASEY,Nominations,not found,not found
2015-03-11,KING,Healthcare,I,ME
2015-03-11,LEAHY,Healthcare,D,VT
2015-03-11,DURBIN,Healthcare,D,IL
2015-03-11,BURR,Healthcare,R,NC
2015-03-11,ALEXANDER,Mental Health,R,TN
2015-03-11,BLUNT,Healthcare,R,MO
2015-03-11,BOOZMAN,Healthcare,R,AR
2015-03-12,REID,International Relations,D,NV
2015-03-12,HEITKAMP,Budget,D,ND
2015-03-12,HEITKAMP,Budget,D,ND
2015-03-12,HEITKAMP,Budget,D,ND
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,BLUMENTHAL,Mental Health,D,CT
2015-03-12,CAPITO,Nominations,R,WV
2015-03-12,CAPITO,Nominations,R,WV
2015-03-12,KAINE,Nominations,D,VA
2015-03-12,KING,Amendments,I,ME
2015-03-12,WICKER,International Relations,R,MS
2015-03-12,WICKER,International Relations,R,MS
2015-03-12,SULLIVAN,Infrastructure,R,AK
2015-03-12,SULLIVAN,Infrastructure,R,AK
2015-03-12,HEITKAMP,Nominations,D,ND
2015-03-12,HEITKAMP,Nominations,D,ND
2015-03-12,MORAN,Civil Rights,R,KS
2015-03-12,MORAN,Civil Rights,R,KS
2015-03-12,CASEY,International Relations,not found,not found
2015-03-12,CASEY,International Relations,not found,not found
2015-03-12,LEAHY,Civil Rights,D,VT
2015-03-12,ALEXANDER,Healthcare,R,TN
2015-03-12,CAPITO,Healthcare,R,WV
2015-03-12,CARDIN,Healthcare,D,MD
2015-03-12,HELLER,Mental Health,R,NV
2015-03-12,HELLER,Mental Health,R,NV
2015-03-12,HELLER,Nominations,R,NV
2015-03-12,McCASKILL,Healthcare,D,MO
2015-03-12,MIKULSKI,Mental Health,D,MD
2015-03-12,PETERS,Mental Health,D,MI
2015-03-12,SESSIONS,Healthcare,R,AL
2015-03-12,VITTER,Healthcare,R,LA
2015-03-12,KING,Healthcare,I,ME
2015-03-12,PAUL,Nominations,R,KY
2015-03-12,BENNET,Nominations,D,CO
2015-03-16,DURBIN,International Relations,D,IL
2015-03-16,KING,Amendments,I,ME
2015-03-16,KING,Trade,I,ME
2015-03-16,KING,Trade,I,ME
2015-03-16,KING,Trade,I,ME
2015-03-16,KING,Trade,I,ME
2015-03-16,BLUMENTHAL,International Relations,D,CT
2015-03-16,McCONNELL,Healthcare,R,KY
2015-03-16,McCONNELL,Healthcare,R,KY
2015-03-16,DURBIN,Civil Rights,D,IL
2015-03-16,LEAHY,Nominations,D,VT
2015-03-16,PORTMAN,Healthcare,R,OH
2015-03-16,PORTMAN,Healthcare,R,OH
2015-03-16,BLUMENTHAL,Healthcare,D,CT
2015-03-16,ISAKSON,Healthcare,R,GA
2015-03-16,KING,Infrastructure,I,ME
2015-03-16,KING,Infrastructure,I,ME
2015-03-16,KING,Healthcare,I,ME
2015-03-16,TILLIS,Military,R,NC
2015-03-16,COTTON,Healthcare,R,AR
2015-03-16,BROWN,Mental Health,D,OH
2015-03-17,REID,Nominations,D,NV
2015-03-17,KING,Trade,I,ME
2015-03-17,KING,Trade,I,ME
2015-03-17,SCHATZ,Nominations,D,HI
2015-03-17,SCHATZ,Climate Change,D,HI
2015-03-17,SCHATZ,Climate Change,D,HI
2015-03-17,REID,Healthcare,D,NV
2015-03-17,LEAHY,Healthcare,D,VT
2015-03-17,ALEXANDER,Climate Change,R,TN
2015-03-17,MENENDEZ,Healthcare,D,NJ
2015-03-17,HELLER,Nominations,R,NV
2015-03-17,GARDNER,Criminal Justice,R,CO
2015-03-17,DONNELLY,Healthcare,D,IN
2015-03-17,TILLIS,Civil Rights,R,NC
2015-03-17,TILLIS,Civil Rights,R,NC
2015-03-18,McCONNELL,International Relations,R,KY
2015-03-18,McCONNELL,International Relations,R,KY
2015-03-18,REID,Climate Change,D,NV
2015-03-18,REID,International Relations,D,NV
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,BOOKER,Civil Rights,D,NJ
2015-03-18,COLLINS,Healthcare,R,ME
2015-03-18,CAPITO,Healthcare,R,WV
2015-03-18,CAPITO,Healthcare,R,WV
2015-03-18,REED,Criminal Justice,D,RI
2015-03-18,COTTON,Criminal Justice,R,AR
2015-03-18,COTTON,Criminal Justice,R,AR
2015-03-18,COTTON,Criminal Justice,R,AR
2015-03-18,STABENOW,Healthcare,D,MI
2015-03-18,FLAKE,Civil Rights,R,AZ
2015-03-19,REID,Healthcare,D,NV
2015-03-19,GILLIBRAND,Healthcare,D,NY
2015-03-19,GRASSLEY,Healthcare,R,IA
2015-03-19,SANDERS,Healthcare,I,VT
2015-03-19,VITTER,Healthcare,R,LA
2015-03-19,MENENDEZ,Education,D,NJ
2015-03-19,ISAKSON,Healthcare,R,GA
2015-03-19,LEE,Healthcare,R,UT
2015-03-23,McCONNELL,International Relations,R,KY
2015-03-23,LEAHY,Nominations,D,VT
2015-03-23,KING,Mental Health,I,ME
2015-03-23,KING,Healthcare,I,ME
2015-03-23,TESTER,Healthcare,D,MT
2015-03-23,HEINRICH,Healthcare,D,NM
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,ROUNDS,Military,R,SD
2015-03-23,INHOFE,Healthcare,R,OK
2015-03-24,McCONNELL,International Relations,R,KY
2015-03-24,REID,International Relations,D,NV
2015-03-24,CAPITO,International Relations,R,WV
2015-03-24,HATCH,Healthcare,R,UT
2015-03-24,ALEXANDER,Healthcare,R,TN
2015-03-24,AYOTTE,Nominations,R,NH
2015-03-24,THUNE,Healthcare,R,SD
2015-03-24,MARKEY,Healthcare,D,MA
2015-03-24,DURBIN,Healthcare,D,IL
2015-03-24,SCHATZ,Healthcare,D,HI
2015-03-24,FISCHER,Healthcare,R,NE
2015-03-25,McCONNELL,International Relations,R,KY
2015-03-25,REID,International Relations,D,NV
2015-03-25,REID,Healthcare,D,NV
2015-03-25,HATCH,International Relations,R,UT
2015-03-25,HATCH,Healthcare,R,UT
2015-03-25,LEAHY,Healthcare,D,VT
2015-03-25,LEAHY,Infrastructure,D,VT
2015-03-25,LEAHY,Healthcare,D,VT
2015-03-25,VITTER,Nominations,R,LA
2015-03-25,COCHRAN,Healthcare,R,MS
2015-03-25,BOOKER,Infrastructure,D,NJ
2015-03-25,CASEY,Healthcare,not found,not found
2015-03-25,CRAPO,Healthcare,R,ID
2015-03-25,GARDNER,Healthcare,R,CO
2015-03-25,GARDNER,Healthcare,R,CO
2015-03-25,WHITEHOUSE,Civil Rights,D,RI
2015-03-25,RUBIO,Healthcare,R,FL
2015-03-25,WARNER,Healthcare,D,VA
2015-03-25,ENZI,Nominations,R,WY
2015-03-25,SESSIONS,Healthcare,R,AL
2015-03-25,LEE,Budget,R,UT
2015-03-26,McCONNELL,International Relations,R,KY
2015-03-26,REID,International Relations,D,NV
2015-03-26,HATCH,Healthcare,R,UT
2015-03-26,HATCH,Healthcare,R,UT
2015-03-26,McCONNELL,Nominations,R,KY
2015-03-26,McCONNELL,Mental Health,R,KY
2015-03-26,McCONNELL,Healthcare,R,KY
2015-03-26,McCONNELL,Healthcare,R,KY
2015-03-26,REID,Healthcare,D,NV
2015-03-26,REID,Mental Health,D,NV
2015-03-26,REID,Healthcare,D,NV
2015-03-26,DURBIN,International Relations,D,IL
2015-03-26,LEAHY,Nominations,D,VT
2015-03-26,LEAHY,Nominations,D,VT
2015-03-26,LEAHY,Healthcare,D,VT
2015-03-26,LEAHY,Civil Rights,D,VT
2015-03-26,McCAIN,Healthcare,R,AZ
2015-03-26,GRASSLEY,Nominations,R,IA
2015-03-26,ENZI,Mental Health,R,WY
2015-03-26,CARDIN,Healthcare,D,MD
2015-03-26,BOOKER,Mental Health,D,NJ
2015-03-26,GARDNER,Nominations,R,CO
2015-03-26,TOOMEY,Nominations,R,PA
2015-03-26,DONNELLY,Healthcare,D,IN
2015-03-26,BOXER,Healthcare,D,CA
2015-03-26,CRUZ,Mental Health,R,TX
2015-03-26,HELLER,Mental Health,R,NV
2015-03-26,HELLER,Budget,R,NV
2015-03-26,HELLER,Budget,R,NV
2015-03-26,HELLER,Nominations,R,NV
2015-03-26,MANCHIN,Healthcare,D,WV
2015-03-26,McCAIN,Nominations,R,AZ
2015-03-26,PETERS,Healthcare,D,MI
2015-03-26,PETERS,Healthcare,D,MI
2015-03-26,RUBIO,Mental Health,R,FL
2015-03-26,VITTER,Healthcare,R,LA
2015-03-26,TILLIS,Healthcare,R,NC
2015-03-26,TILLIS,Healthcare,R,NC
2015-03-26,GRAHAM,International Relations,R,SC
2015-03-26,TILLIS,Climate Change,R,NC
2015-03-26,MERKLEY,Nominations,D,OR
2015-03-26,MERKLEY,International Relations,D,OR
2015-03-26,MERKLEY,Nominations,D,OR
2015-03-26,MERKLEY,Nominations,D,OR
2015-03-26,MERKLEY,Nominations,D,OR
2015-03-26,MENENDEZ,Military,D,NJ
2015-03-26,MARKEY,Civil Rights,D,MA
2015-03-26,CASEY,Healthcare,not found,not found
2015-03-26,ENZI,Nominations,R,WY
2015-03-26,BOOKER,Healthcare,D,NJ
2015-03-26,BURR,Nominations,R,NC
2015-03-26,BURR,Military,R,NC
2015-03-26,WICKER,Healthcare,R,MS
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,SASSE,Military,R,NE
2015-03-26,PAUL,Nominations,R,KY
2015-03-26,PAUL,Nominations,R,KY
2015-04-13,REID,Mental Health,D,NV
2015-04-13,REID,Nominations,D,NV
2015-04-13,REID,International Relations,D,NV
2015-04-13,MORAN,Military,R,KS
2015-04-13,BROWN,Healthcare,D,OH
2015-04-13,BOOKER,Civil Rights,D,NJ
2015-04-13,BOOKER,Civil Rights,D,NJ
2015-04-13,REID,Healthcare,D,NV
2015-04-13,LEAHY,Nominations,D,VT
2015-04-13,TESTER,Nominations,D,MT
2015-04-13,CARDIN,Nominations,D,MD
2015-04-13,ISAKSON,Healthcare,R,GA
2015-04-13,MANCHIN,Healthcare,D,WV
2015-04-13,SHAHEEN,Healthcare,D,NH
2015-04-13,MORAN,Military,R,KS
2015-04-13,UDALL,Mental Health,D,NM
2015-04-13,STABENOW,Climate Change,D,MI
2015-04-14,REID,International Relations,D,NV
2015-04-14,DURBIN,Civil Rights,D,IL
2015-04-14,DURBIN,Civil Rights,D,IL
2015-04-14,BARRASSO,Healthcare,R,WY
2015-04-14,BARRASSO,Healthcare,R,WY
2015-04-14,KING,Amendments,I,ME
2015-04-14,CORNYN,International Relations,R,TX
2015-04-14,CORNYN,International Relations,R,TX
2015-04-14,STABENOW,Nominations,D,MI
2015-04-14,SESSIONS,International Relations,R,AL
2015-04-14,SESSIONS,International Relations,R,AL
